year,km_driven,seats,max_power (in bph),Mileage,Engine (CC),Maruti,Hyundai,Honda,Toyota,Ford,Mahindra,Tata,Chevrolet,Renault,Volkswagen,Petrol,Diesel,CNG,LPG,Individual,Dealer,TrustmarkDealer,Manual,Automatic,FirstOwner,SecondOwner,ThirdOwner,Fourth&AboveOwner,TestDriveCar,selling_price
2017,50000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,575000
2014,70000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,170000
2014,30000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250999
2020,30000,5,47.3,22.05,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250999
2013,60000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,170000
2014,20000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250000
2013,80000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,200000
2017,50000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,270000
2018,50000,8,45.0,23.5,909,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2010,120000,5,73.9,21.1,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,217000
2017,80000,5,91.1,20.73,1373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,810000
2015,20000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,369000
2017,27000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,750000
2013,88000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,520000
2012,80000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,415000
2019,60000,5,88.76,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,700000
2017,26000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,484999
2014,60000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,220000
2014,80000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,320000
2011,90000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,375000
2012,80000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,440000
2014,120000,5,67.04,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,420000
2019,25000,5,108.62,21.66,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,800000
2015,25000,5,67.04,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,450000
2012,87000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,459999
2011,148000,5,88.8,21.12,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,149000
2014,68000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,501000
2016,47000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,275000
2018,71500,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,825000
2012,110000,5,67.04,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,411000
2012,8500,5,81.8,22.0,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,511000
2012,60300,5,73.9,22.07,1199,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,300000
2015,35000,5,88.7,23.0,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2008,44391,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,180000
2013,120000,5,67.06,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,325000
2015,90000,5,88.7,23.0,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,350000
2017,15151,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
2011,100000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,206000
2014,146000,5,67.06,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,415000
2017,20000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,350000
2017,150000,5,67.05,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,632000
2014,70000,5,61.7,21.94,1196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,325000
2008,100000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,180000
2014,15000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,450000
2016,80000,5,67.05,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,509999
2011,72000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,140000
2012,100000,5,83.8,20.46,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,400000
2014,110000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,620000
2012,100000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,190000
2018,25000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,380000
2019,20000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1145000
2017,70000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,540000
2009,50000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,135000
2016,25000,5,67.04,23.1,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,411000
2012,72072,5,73.9,21.1,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,335000
2012,54000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,300000
2012,82082,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,415000
2018,49000,5,126.2,22.0,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1150000
2013,58609,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,195000
2018,30000,5,108.5,21.5,1497,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,749000
2011,120000,5,64.1,21.0,1461,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,200000
2014,168000,5,74.0,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,240000
2008,120000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,145000
2016,5800,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,450000
2016,17000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,335000
2018,5000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,459999
2012,195000,5,88.8,21.12,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,140000
2012,70000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,200000
2012,100000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,180000
2015,25000,5,81.8,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2012,67000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,85000,5,63.12,23.08,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,315000
2011,80000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,360000
2014,31000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2016,20000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,350000
2017,60000,5,98.59,22.77,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,700000
2013,102996,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,415000
2015,60000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,87452,5,98.59,22.77,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,480000
2018,17000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,750000
2019,10000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,650000
2016,5000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2009,40000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,150000
2016,25000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,310000
2009,40000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,195000
2015,72000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,615000
2013,70000,5,88.76,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,350000
2017,32331,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,650000
2016,70000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1100000
2010,80000,5,90.0,23.0,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,285000
2016,98000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2011,80000,5,90.0,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,340000
2012,120000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,222000
2014,70000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,320000
2012,120000,5,78.0,21.8,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,500000
2017,80000,5,63.1,23.08,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,500000
2012,230000,5,70.0,23.57,1396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,200000
2019,35000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2011,97000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,165000
2011,60000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,160000
2014,90000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,430000
2018,40000,5,108.62,21.66,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,600000
2017,25000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1200000
2013,40000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,530000
2018,8000,5,67.0,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,509999
2015,170000,5,67.04,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,387000
2014,25000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,235000
2007,90000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,100000
2014,111000,5,103.2,20.34,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,565000
2017,15000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,625000
2016,30000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
2015,40000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1300000
2017,15000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,700000
2015,135000,5,98.59,22.77,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,600000
2012,120000,5,73.94,23.2,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,229999
2007,90000,5,70.0,23.57,1396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,100000
2018,50000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,850000
2014,40000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,250000
2012,120000,5,74.0,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,125000
2019,30000,5,68.0,20.3,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,458000
2018,20000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,950000
2017,21000,5,81.8,22.0,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,650000
2013,70000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2006,42500,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,100000
2012,25000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,350000
2010,80000,5,73.9,22.07,1199,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,250000
2016,34000,5,67.0,23.01,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2017,50000,5,83.8,19.87,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,819999
2010,100000,5,70.0,19.61,1405,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,409999
2013,110000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,497000
2019,30000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,975000
2018,15000,5,94.93,20.4,1194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,620000
2018,40000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,950000
2014,110000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,545000
2011,72000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2017,30000,5,81.8,20.89,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,484999
2016,35000,5,83.14,20.85,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,574000
2013,167000,5,88.8,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,200000
2016,94000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1100000
2019,10000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,500000
2019,5200,5,83.81,20.3,1199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,600000
2013,90000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,409999
2018,26000,5,108.45,19.6,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,950000
2012,40000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,267000
2008,93331,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,120000
2019,6500,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,750000
2015,120000,5,67.05,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,570000
2012,120000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,180000
2015,109000,5,89.84,22.7,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,685000
2013,101000,5,88.76,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,425000
2019,5400,5,108.6,22.27,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1350000
2018,31000,5,67.0,23.01,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,500000
2016,55000,5,81.8,20.52,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,434999
2018,55000,4,37.48,21.9,624,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,250000
2014,117000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,700000
2015,75000,5,81.8,20.52,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,425000
2019,10000,5,108.5,21.5,1497,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1140000
2010,64000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,215000
2011,50000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,215000
2017,25000,5,67.0,21.63,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,395000
2014,10000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2013,68000,5,76.9,22.1,1248,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,355000
2015,35000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,180000
2013,90000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,409999
2013,56000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,550000
2009,54000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,155000
2018,10000,5,68.0,20.3,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,565000
2018,40000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2015,60000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,575000
2017,37000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,750000
2018,22000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,625000
2018,60000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,799000
2013,57000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
2017,27000,5,91.1,20.73,1373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,850000
2011,40000,5,67.1,20.92,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,229999
2015,60000,5,67.04,23.1,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,400000
2015,43000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,250999
2016,64000,5,81.8,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,450000
2017,96000,5,83.8,19.87,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,575000
2013,96000,5,83.8,20.46,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2019,7600,5,67.0,21.63,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,480000
2019,7000,5,67.0,21.63,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,490000
2017,50000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,600000
2015,80000,5,88.7,23.0,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,425000
2015,34000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,360000
2014,29340,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,755000
2011,120000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,215000
2007,70000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,190000
2014,81000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,438999
2015,240000,7,108.5,19.98,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,88200,5,73.94,23.2,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,375000
2016,35000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,270000
2011,80000,5,69.0,23.03,1396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,220000
2019,7500,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,600000
2016,40800,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2016,8588,5,81.8,22.0,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2018,150000,5,67.05,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,670000
2016,50000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,425000
