median_income,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,LESS_THAN_1H_OCEAN,INLAND,NEAR_BAY,NEAR_OCEAN,ISLAND,median_house_value
2.35,-118.99,35.24,40,282,59.0,213,71,0,1,0,0,0,91700
1.1528,-118.99,35.27,32,444,102.0,242,87,0,1,0,0,0,150000
3.5,-118.93,34.82,24,806,168.0,323,136,0,1,0,0,0,113900
2.9891,-118.95,34.83,18,3278,762.0,1338,550,0,1,0,0,0,116500
3.1364,-118.95,34.81,30,2817,604.0,1089,412,0,1,0,0,0,123500
4.5724,-119.15,34.83,6,8733,1600.0,2006,736,0,1,0,0,0,168400
3.0882,-119.16,34.95,14,4054,787.0,1581,579,0,1,0,0,0,148200
4.0332,-118.93,34.82,8,508,111.0,229,84,0,1,0,0,0,128300
2.9187,-119.4,35.06,21,2213,458.0,1250,440,0,1,0,0,0,52100
2.6389,-119.45,35.07,45,973,183.0,500,177,0,1,0,0,0,30000
4.15,-119.42,35.19,26,890,172.0,483,170,0,1,0,0,0,68200
3.0742,-119.5,35.27,23,3827,696.0,1993,617,0,1,0,0,0,57900
3.125,-119.48,35.17,36,116,20.0,39,18,0,1,0,0,0,37500
2.3912,-119.45,35.16,34,3437,696.0,1783,608,0,1,0,0,0,52900
2.8323,-119.46,35.17,40,4164,812.0,1998,773,0,1,0,0,0,50800
3.9929,-119.47,35.14,19,4190,690.0,1973,702,0,1,0,0,0,88300
3.1592,-119.45,35.15,33,5050,964.0,2293,919,0,1,0,0,0,75400
2.3013,-119.45,35.13,34,1440,309.0,808,294,0,1,0,0,0,26600
2.1955,-119.46,35.13,46,2745,543.0,1423,482,0,1,0,0,0,26900
2.9952,-119.47,35.13,44,4599,877.0,2140,831,0,1,0,0,0,63800
1.9718,-119.47,35.4,32,2167,421.0,1301,394,0,1,0,0,0,69800
2.8452,-119.42,35.4,24,2585,480.0,1442,424,0,1,0,0,0,104700
4.4561,-119.12,35.41,12,5589,941.0,3018,917,0,1,0,0,0,96900
3.25,-119.11,35.39,22,984,176.0,451,170,0,1,0,0,0,88900
4.5903,-119.12,35.39,13,1264,202.0,552,187,0,1,0,0,0,94300
4.4125,-119.19,35.41,12,2835,471.0,1399,413,0,1,0,0,0,149000
5.3119,-119.2,35.37,6,7383,1095.0,3415,1059,0,1,0,0,0,157300
4.4196,-119.12,35.38,18,1521,269.0,706,279,0,1,0,0,0,121000
2.9453,-119.11,35.38,37,2044,394.0,894,359,0,1,0,0,0,82800
4.8266,-119.12,35.37,13,4527,713.0,2170,671,0,1,0,0,0,146200
2.1635,-119.18,35.5,36,1253,259.0,932,249,0,1,0,0,0,110400
2.2321,-119.28,35.52,36,786,194.0,573,134,0,1,0,0,0,37500
2.3533,-119.27,35.49,39,2649,572.0,1815,547,0,1,0,0,0,65400
4.2375,-119.26,35.5,38,2536,409.0,1133,430,0,1,0,0,0,78600
2.8269,-119.27,35.5,34,1367,329.0,796,319,0,1,0,0,0,61100
3.2279,-119.27,35.51,28,1089,179.0,544,190,0,1,0,0,0,95800
2.4044,-119.28,35.5,34,1923,379.0,1101,351,0,1,0,0,0,65800
1.6944,-119.28,35.5,28,3107,782.0,3260,738,0,1,0,0,0,58600
1.7105,-119.27,35.5,21,2171,483.0,1315,450,0,1,0,0,0,52100
2.2071,-119.38,35.49,34,2304,437.0,1506,403,0,1,0,0,0,64600
2.4961,-119.34,35.6,16,1584,309.0,1011,268,0,1,0,0,0,58800
2.7,-119.36,35.55,29,510,84.0,236,73,0,1,0,0,0,125000
1.1903,-119.35,35.58,13,1657,362.0,1186,376,0,1,0,0,0,63200
2.3934,-119.34,35.59,33,3240,654.0,1809,616,0,1,0,0,0,71900
1.9362,-119.34,35.6,33,2143,488.0,1732,509,0,1,0,0,0,59000
1.4619,-119.33,35.6,32,2703,683.0,2682,675,0,1,0,0,0,60500
3.176,-119.35,35.59,14,2719,502.0,1497,457,0,1,0,0,0,71800
1.7868,-119.33,35.59,20,3085,691.0,2645,676,0,1,0,0,0,54100
2.1186,-119.69,35.62,18,820,239.0,1345,207,0,1,0,0,0,47500
2.6066,-119.77,35.65,21,2403,483.0,1647,415,0,1,0,0,0,80000
2.5625,-119.14,35.76,30,735,137.0,421,113,0,1,0,0,0,156300
2.1295,-119.29,35.76,15,3938,789.0,3500,768,0,1,0,0,0,59800
2.6726,-119.19,35.64,29,1476,220.0,902,205,0,1,0,0,0,83300
2.5208,-119.24,35.68,21,1885,398.0,1539,388,0,1,0,0,0,58500
1.8843,-119.22,35.68,16,2874,677.0,3078,651,0,1,0,0,0,55200
2.0025,-119.24,35.67,32,3216,750.0,2639,709,0,1,0,0,0,54700
2.7411,-119.25,35.78,27,1513,342.0,1346,323,0,1,0,0,0,59800
1.6786,-119.25,35.77,35,1618,378.0,1449,398,0,1,0,0,0,56500
1.6045,-119.25,35.76,36,2332,656.0,2175,610,0,1,0,0,0,57300
1.517,-119.25,35.75,36,1598,443.0,1658,417,0,1,0,0,0,52100
1.7418,-119.25,35.79,8,3271,797.0,2700,688,0,1,0,0,0,62200
2.2981,-119.25,35.78,35,1927,386.0,1371,414,0,1,0,0,0,69900
2.1806,-119.23,35.78,8,1612,343.0,1230,330,0,1,0,0,0,67200
2.3125,-119.23,35.79,31,2862,606.0,2467,600,0,1,0,0,0,62100
1.7813,-119.24,35.77,28,1737,521.0,1764,514,0,1,0,0,0,67800
2.4044,-119.23,35.77,36,3225,635.0,2034,593,0,1,0,0,0,72500
2.033,-119.23,35.74,16,2275,659.0,1914,614,0,1,0,0,0,68400
4.1917,-119.23,35.77,26,2636,468.0,1416,485,0,1,0,0,0,84000
6.2885,-118.92,35.47,6,1755,280.0,664,254,0,1,0,0,0,216400
2.5806,-119.01,35.44,20,3458,651.0,1465,621,0,1,0,0,0,82500
6.1563,-118.93,35.44,13,1439,237.0,557,227,0,1,0,0,0,204200
1.8419,-118.31,35.74,18,2327,642.0,799,335,0,1,0,0,0,92300
2.25,-118.06,35.68,15,1962,403.0,730,321,0,1,0,0,0,67500
2.6288,-118.44,35.75,23,3166,700.0,1097,493,0,1,0,0,0,96000
2.0694,-118.47,35.72,18,4754,1075.0,1366,690,0,1,0,0,0,81200
1.5957,-118.5,35.7,18,3303,814.0,986,522,0,1,0,0,0,101400
1.4205,-118.59,35.72,28,1491,408.0,98,48,0,1,0,0,0,90000
3.4792,-118.87,35.65,33,1504,325.0,584,223,0,1,0,0,0,94600
1.8369,-118.23,35.48,17,2354,514.0,775,380,0,1,0,0,0,59400
1.5667,-118.33,35.64,15,2966,669.0,1007,465,0,1,0,0,0,72500
2.3125,-118.41,35.63,15,5907,1257.0,2310,1001,0,1,0,0,0,96900
1.4141,-118.45,35.62,18,2304,527.0,782,390,0,1,0,0,0,75800
1.3023,-118.47,35.64,17,2248,535.0,927,427,0,1,0,0,0,68500
1.6236,-118.48,35.61,17,4002,930.0,1614,731,0,1,0,0,0,67300
1.8819,-118.45,35.58,16,5396,1182.0,1802,807,0,1,0,0,0,69700
2.5474,-118.61,35.47,13,2267,601.0,756,276,0,1,0,0,0,78400
3.625,-117.73,35.73,35,2916,594.0,1870,432,0,1,0,0,0,55000
2.0441,-117.66,35.63,33,2579,564.0,1155,431,0,1,0,0,0,42100
2.8,-117.67,35.65,18,2737,589.0,1128,533,0,1,0,0,0,72000
3.3269,-117.68,35.65,15,2701,576.0,1245,513,0,1,0,0,0,81900
4.0167,-117.69,35.65,5,1131,276.0,520,232,0,1,0,0,0,87500
5.8625,-117.7,35.64,8,2683,416.0,1154,399,0,1,0,0,0,109400
5.2043,-117.68,35.64,15,3253,573.0,1408,586,0,1,0,0,0,95700
6.1935,-117.67,35.64,6,2115,342.0,927,337,0,1,0,0,0,115700
3.0687,-117.67,35.63,32,3661,787.0,1613,706,0,1,0,0,0,63500
6.0653,-117.68,35.63,18,4334,641.0,1777,661,0,1,0,0,0,105300
5.5773,-117.69,35.63,5,3151,482.0,1335,428,0,1,0,0,0,109000
3.5931,-117.7,35.62,18,2657,496.0,1426,483,0,1,0,0,0,71900
3.5988,-117.68,35.61,9,4241,832.0,1929,742,0,1,0,0,0,84500
6.0532,-117.68,35.6,12,1678,241.0,765,281,0,1,0,0,0,102800
3.858,-117.7,35.6,16,2678,483.0,1473,487,0,1,0,0,0,70200
2.1458,-117.68,35.62,30,2994,741.0,1481,581,0,1,0,0,0,52400
4.25,-117.64,35.61,10,2656,506.0,1349,501,0,1,0,0,0,83200
4.15,-117.66,35.62,11,5897,1138.0,2728,1072,0,1,0,0,0,85700
4.8494,-117.66,35.61,5,5735,932.0,2623,862,0,1,0,0,0,87200
2.5812,-117.66,35.6,14,1740,391.0,850,317,0,1,0,0,0,91700
3.9261,-117.76,35.63,12,2014,372.0,1027,356,0,1,0,0,0,101300
5.5551,-117.68,35.55,9,3811,605.0,1518,568,0,1,0,0,0,142500
1.8984,-117.81,35.65,19,1124,290.0,598,261,0,1,0,0,0,54300
4.1518,-117.87,35.73,13,2566,449.0,1181,414,0,1,0,0,0,91800
5.0762,-117.84,35.54,11,1751,316.0,765,296,0,1,0,0,0,98000
3.1755,-117.74,35.65,15,2357,484.0,1110,442,0,1,0,0,0,81700
1.9962,-117.84,35.35,28,1913,486.0,858,371,0,1,0,0,0,50800
3.4015,-118.0,35.05,21,1739,425.0,945,362,0,1,0,0,0,86500
3.3693,-117.82,35.03,30,2555,510.0,1347,467,0,1,0,0,0,71800
1.625,-117.76,35.22,4,18,3.0,8,6,0,1,0,0,0,275000
2.375,-117.79,35.21,4,2,2.0,6,2,0,1,0,0,0,137500
3.3889,-118.01,35.12,15,1926,361.0,917,316,0,1,0,0,0,68500
3.5391,-117.98,35.13,5,4849,920.0,2504,847,0,1,0,0,0,81900
4.25,-117.95,35.13,4,2630,502.0,1150,422,0,1,0,0,0,104400
4.875,-117.95,35.08,1,83,15.0,32,15,0,1,0,0,0,141700
4.5724,-117.98,35.1,4,923,166.0,352,135,0,1,0,0,0,84500
2.875,-117.99,35.16,15,2180,416.0,960,370,0,1,0,0,0,87800
2.9583,-118.27,34.92,20,873,175.0,422,159,0,1,0,0,0,91700
2.8097,-118.34,34.86,11,7353,1482.0,3571,1308,0,1,0,0,0,130000
3.4338,-117.68,35.03,28,2969,648.0,1644,570,0,1,0,0,0,54900
4.2292,-117.68,34.99,33,1589,307.0,853,272,0,1,0,0,0,64400
1.9107,-117.65,35.0,36,1184,316.0,672,241,0,1,0,0,0,39800
2.6149,-118.15,34.86,10,4597,1009.0,2227,821,0,1,0,0,0,83500
3.0184,-118.17,34.87,9,1507,293.0,761,278,0,1,0,0,0,87900
5.0553,-118.19,34.87,2,2103,389.0,923,338,0,1,0,0,0,111100
2.7361,-118.17,34.86,21,2370,540.0,1488,554,0,1,0,0,0,83300
2.0441,-118.15,35.06,15,1069,296.0,569,263,0,1,0,0,0,73300
2.5875,-118.16,35.05,44,1297,307.0,776,278,0,1,0,0,0,68900
3.7452,-118.19,35.05,14,2992,573.0,1631,526,0,1,0,0,0,83200
2.16,-118.15,35.04,29,1671,368.0,821,337,0,1,0,0,0,56800
4.625,-118.51,35.16,7,4371,727.0,1932,654,0,1,0,0,0,136800
4.0581,-118.66,35.2,7,9664,1692.0,3617,1370,0,1,0,0,0,162900
2.3917,-118.34,35.27,10,2939,605.0,1167,446,0,1,0,0,0,79000
3.6949,-118.48,35.14,4,8417,1657.0,4631,1468,0,1,0,0,0,115800
3.4911,-118.61,35.08,6,3660,646.0,1243,482,0,1,0,0,0,137200
3.8917,-118.61,34.99,11,4031,766.0,1539,564,0,1,0,0,0,120800
2.6417,-118.46,35.13,19,3109,640.0,1457,620,0,1,0,0,0,94900
3.2405,-118.46,35.12,16,4084,812.0,2033,668,0,1,0,0,0,85500
3.2632,-118.43,35.12,8,1968,376.0,930,360,0,1,0,0,0,99800
1.7917,-118.44,35.13,34,1170,290.0,602,266,0,1,0,0,0,80000
1.8636,-118.44,35.13,21,1899,447.0,1133,391,0,1,0,0,0,67900
2.7845,-118.91,35.3,28,1793,358.0,1233,351,0,1,0,0,0,82200
4.0,-118.95,35.26,24,1341,214.0,667,184,0,1,0,0,0,94500
2.6302,-118.83,35.27,33,1190,217.0,717,196,0,1,0,0,0,81300
1.9236,-118.92,35.13,29,1297,262.0,909,253,0,1,0,0,0,106300
1.7656,-118.85,35.23,26,1639,352.0,1222,395,0,1,0,0,0,68000
1.9688,-118.82,35.23,31,2358,580.0,2302,574,0,1,0,0,0,53900
2.1357,-118.83,35.2,17,1959,484.0,1763,453,0,1,0,0,0,53500
2.1136,-118.82,35.2,34,2185,469.0,1910,455,0,1,0,0,0,57300
1.9907,-118.85,35.2,17,2783,678.0,2566,641,0,1,0,0,0,51200
2.0921,-118.91,35.27,29,1401,317.0,1344,306,0,1,0,0,0,61400
1.9066,-118.9,35.26,31,6145,1492.0,5666,1457,0,1,0,0,0,54600
2.0174,-118.92,35.26,20,3815,924.0,3450,920,0,1,0,0,0,63700
1.7716,-118.91,35.24,29,2888,753.0,2949,699,0,1,0,0,0,45500
2.2885,-119.69,36.41,38,1016,202.0,540,187,0,1,0,0,0,75000
3.4926,-119.57,36.44,30,1860,337.0,1123,347,0,1,0,0,0,94200
3.0375,-119.55,36.37,26,1912,339.0,1002,311,0,1,0,0,0,126300
3.3214,-119.69,36.38,25,1688,302.0,879,277,0,1,0,0,0,103100
3.1406,-119.78,36.37,41,831,149.0,443,146,0,1,0,0,0,100000
2.7159,-119.83,36.37,25,1549,269.0,819,272,0,1,0,0,0,101400
2.9167,-119.87,36.34,26,1414,265.0,779,249,0,1,0,0,0,83900
2.0285,-119.93,36.32,25,8363,1636.0,7679,1580,0,1,0,0,0,106300
3.0667,-119.79,36.32,19,3252,614.0,1971,607,0,1,0,0,0,75800
3.9926,-119.77,36.32,14,3400,618.0,1867,612,0,1,0,0,0,92500
3.1667,-119.78,36.31,14,1287,291.0,737,269,0,1,0,0,0,126400
2.6218,-119.77,36.31,14,3677,863.0,2191,785,0,1,0,0,0,69100
2.2937,-119.79,36.31,25,4984,1029.0,2414,961,0,1,0,0,0,72300
2.1038,-119.77,36.3,24,2202,471.0,1052,439,0,1,0,0,0,62000
2.1681,-119.78,36.3,30,1846,391.0,1255,352,0,1,0,0,0,66600
4.3438,-119.79,36.3,16,1717,277.0,903,289,0,1,0,0,0,93100
4.2917,-119.79,36.29,6,1265,227.0,764,246,0,1,0,0,0,104200
2.0673,-119.82,36.32,18,942,193.0,424,174,0,1,0,0,0,87500
3.2386,-119.78,36.33,16,1006,212.0,515,200,0,1,0,0,0,112500
4.5714,-119.78,36.27,29,1871,315.0,1066,309,0,1,0,0,0,100800
5.1728,-119.8,36.29,7,479,84.0,327,103,0,1,0,0,0,107500
3.1071,-119.81,36.28,24,544,112.0,442,106,0,1,0,0,0,56100
3.2019,-119.72,36.34,33,1287,214.0,580,210,0,1,0,0,0,112500
2.2721,-119.72,36.32,40,1185,221.0,676,256,0,1,0,0,0,52600
2.6477,-119.7,36.32,40,1178,244.0,586,187,0,1,0,0,0,43500
2.8281,-119.73,36.31,20,2440,433.0,1579,400,0,1,0,0,0,60200
2.2895,-119.7,36.3,10,956,201.0,693,220,0,1,0,0,0,62000
4.9432,-119.67,36.35,10,1090,164.0,470,158,0,1,0,0,0,118800
3.5486,-119.65,36.37,4,3725,783.0,1478,600,0,1,0,0,0,148000
4.3911,-119.65,36.35,21,1745,266.0,837,292,0,1,0,0,0,107900
2.8788,-119.65,36.35,38,3148,568.0,1378,537,0,1,0,0,0,85500
3.1094,-119.66,36.35,15,1724,374.0,947,391,0,1,0,0,0,91900
5.2134,-119.64,36.36,13,2360,340.0,1055,312,0,1,0,0,0,97400
3.8108,-119.64,36.35,23,3182,563.0,1525,585,0,1,0,0,0,90400
4.2396,-119.63,36.35,4,1684,343.0,920,324,0,1,0,0,0,90600
2.6145,-119.62,36.35,10,3674,734.0,1864,718,0,1,0,0,0,80300
2.8125,-119.64,36.35,30,1765,310.0,746,298,0,1,0,0,0,70200
3.5536,-119.63,36.34,26,1463,261.0,699,219,0,1,0,0,0,71400
1.8385,-119.63,36.33,14,2928,600.0,1633,559,0,1,0,0,0,67500
3.0139,-119.61,36.33,32,1492,284.0,926,264,0,1,0,0,0,61500
2.2333,-119.63,36.32,36,1518,287.0,749,255,0,1,0,0,0,61000
2.6397,-119.66,36.34,32,1338,276.0,859,286,0,1,0,0,0,59700
1.8529,-119.65,36.34,46,1730,337.0,752,323,0,1,0,0,0,67200
3.0846,-119.65,36.34,47,1869,357.0,832,315,0,1,0,0,0,76100
1.8606,-119.64,36.34,32,2958,670.0,1504,627,0,1,0,0,0,56700
1.4524,-119.64,36.33,41,3095,766.0,1852,721,0,1,0,0,0,51700
2.3523,-119.65,36.33,52,1257,257.0,624,243,0,1,0,0,0,59100
1.3882,-119.65,36.33,47,1059,268.0,693,241,0,1,0,0,0,53800
1.7596,-119.68,36.32,26,592,121.0,268,116,0,1,0,0,0,120800
2.9375,-119.67,36.33,19,1241,244.0,850,237,0,1,0,0,0,81700
4.0909,-119.66,36.33,16,2048,373.0,1052,388,0,1,0,0,0,92800
1.4194,-119.66,36.33,10,1623,409.0,988,395,0,1,0,0,0,58100
2.3256,-119.66,36.32,24,2652,568.0,1532,445,0,1,0,0,0,56800
2.5833,-119.68,36.32,28,1325,276.0,873,240,0,1,0,0,0,54400
2.9936,-119.68,36.31,12,2739,535.0,1859,498,0,1,0,0,0,60600
3.3681,-119.66,36.3,18,1147,202.0,717,212,0,1,0,0,0,70500
1.5433,-119.65,36.32,11,1294,314.0,713,290,0,1,0,0,0,50400
1.3569,-119.64,36.32,32,2205,523.0,1772,479,0,1,0,0,0,43100
2.3466,-119.65,36.3,28,941,175.0,588,180,0,1,0,0,0,53400
1.5909,-119.64,36.31,27,1513,314.0,1071,284,0,1,0,0,0,50100
1.8839,-119.61,36.31,25,1847,371.0,1460,353,0,1,0,0,0,46300
2.625,-119.57,36.27,20,2673,452.0,1394,449,0,1,0,0,0,97400
2.395,-119.69,36.25,35,2011,349.0,970,300,0,1,0,0,0,94100
2.4286,-119.63,36.18,23,207,45.0,171,50,0,1,0,0,0,100000
2.25,-119.59,36.11,32,752,159.0,524,155,0,1,0,0,0,50000
2.3889,-119.57,36.09,6,2015,413.0,992,319,0,1,0,0,0,53200
1.3967,-119.58,36.1,21,1382,327.0,1469,355,0,1,0,0,0,46500
1.5313,-119.56,36.1,29,424,78.0,284,73,0,1,0,0,0,43800
2.13,-119.56,36.1,25,1093,262.0,893,252,0,1,0,0,0,50800
3.2847,-119.56,36.09,35,1648,285.0,792,265,0,1,0,0,0,64700
1.85,-119.56,36.09,14,1267,290.0,1077,279,0,1,0,0,0,52300
1.6607,-119.56,36.08,37,766,189.0,639,190,0,1,0,0,0,42100
2.2169,-119.58,36.11,21,2004,385.0,1397,398,0,1,0,0,0,61600
1.5727,-119.57,36.1,16,1461,400.0,1201,384,0,1,0,0,0,54800
3.5313,-119.57,36.1,36,1729,317.0,737,278,0,1,0,0,0,68800
2.0595,-119.57,36.1,37,1676,316.0,707,274,0,1,0,0,0,60700
2.4688,-119.74,36.15,21,1548,308.0,1137,306,0,1,0,0,0,61300
1.875,-119.9,36.2,43,187,38.0,106,40,0,1,0,0,0,137500
2.0221,-119.82,36.19,33,1293,272.0,694,229,0,1,0,0,0,52200
0.4999,-119.99,36.09,23,333,92.0,198,55,0,1,0,0,0,100000
2.0976,-119.96,35.99,25,1047,270.0,1505,286,0,1,0,0,0,47700
3.05,-119.8,36.02,20,156,39.0,171,37,0,1,0,0,0,225000
2.9708,-120.14,36.04,27,2533,518.0,1371,461,0,1,0,0,0,60900
2.2167,-120.12,36.01,18,1165,334.0,1119,308,0,1,0,0,0,48500
2.0335,-120.14,36.0,33,1726,420.0,1371,388,0,1,0,0,0,43900
2.25,-120.12,35.99,7,2049,482.0,1387,422,0,1,0,0,0,56200
2.375,-120.13,35.87,26,48,8.0,13,8,0,1,0,0,0,71300
3.125,-120.0,35.91,16,259,53.0,131,38,0,1,0,0,0,62500
0.4999,-122.89,39.42,16,411,114.0,26,19,0,1,0,0,0,73500
3.9519,-122.9,39.23,39,1295,240.0,534,179,0,1,0,0,0,98900
2.0208,-122.91,39.18,43,89,18.0,86,27,0,1,0,0,0,72500
4.35,-122.91,39.17,44,202,42.0,142,39,0,1,0,0,0,68300
2.575,-122.9,39.17,45,1314,277.0,649,232,0,1,0,0,0,73600
2.2188,-122.88,39.14,20,1125,231.0,521,196,0,1,0,0,0,106300
3.8333,-123.07,39.12,24,1098,193.0,353,145,1,0,0,0,0,92600
3.25,-122.95,39.13,17,380,69.0,225,72,0,1,0,0,0,137500
2.2551,-122.89,39.11,10,1588,333.0,585,254,0,1,0,0,0,71100
1.9141,-122.9,39.09,15,2483,544.0,835,380,0,1,0,0,0,143200
4.0,-122.92,39.08,24,341,64.0,146,57,0,1,0,0,0,166300
2.8906,-122.94,39.1,18,681,120.0,272,105,0,1,0,0,0,140600
3.45,-122.99,39.02,14,1582,301.0,851,273,1,0,0,0,0,164100
2.4423,-122.91,39.07,21,2202,484.0,1000,381,0,1,0,0,0,102300
1.939,-122.91,39.06,21,1236,238.0,601,261,0,1,0,0,0,100300
3.5652,-122.92,39.05,16,1548,295.0,605,250,0,1,0,0,0,119000
3.2216,-122.91,39.05,20,1128,229.0,621,210,0,1,0,0,0,93500
2.5457,-122.92,39.05,38,3131,624.0,1591,568,0,1,0,0,0,80700
3.7667,-122.91,39.05,27,789,208.0,295,108,0,1,0,0,0,95000
1.3532,-122.91,39.03,14,2374,557.0,723,427,0,1,0,0,0,95800
3.3929,-122.7,39.14,13,532,111.0,214,62,0,1,0,0,0,108300
1.6369,-122.87,39.13,15,1927,427.0,810,321,0,1,0,0,0,86500
2.0417,-122.86,39.08,24,3127,674.0,1015,448,0,1,0,0,0,78800
1.4679,-122.83,39.09,26,2191,495.0,679,371,0,1,0,0,0,94700
1.625,-122.79,39.09,20,1798,395.0,685,331,0,1,0,0,0,66800
1.4676,-122.8,39.08,17,1880,467.0,798,342,0,1,0,0,0,65000
1.5208,-122.79,39.08,23,952,200.0,321,128,0,1,0,0,0,89000
2.6181,-122.78,39.05,15,1601,323.0,661,269,0,1,0,0,0,108900
1.3,-122.53,39.09,11,1264,271.0,370,177,0,1,0,0,0,69700
2.7639,-122.69,39.04,9,254,50.0,66,29,0,1,0,0,0,112500
1.9833,-122.73,39.04,23,1618,395.0,425,244,0,1,0,0,0,111500
2.1094,-122.69,39.02,27,2199,527.0,744,316,0,1,0,0,0,72400
1.165,-122.66,39.03,27,1446,329.0,594,255,0,1,0,0,0,53300
1.7446,-122.66,39.02,16,3715,810.0,943,510,0,1,0,0,0,109400
2.3125,-122.7,39.0,18,793,148.0,186,59,0,1,0,0,0,162500
2.3558,-122.7,38.99,18,1177,224.0,181,105,0,1,0,0,0,134700
1.8571,-122.65,38.99,16,4279,951.0,1596,666,0,1,0,0,0,75900
1.6607,-122.52,38.99,16,975,219.0,337,155,0,1,0,0,0,77800
2.1838,-122.68,38.98,27,2300,508.0,526,254,0,1,0,0,0,109700
1.1912,-122.65,38.97,32,1856,472.0,703,292,0,1,0,0,0,60000
1.75,-122.63,38.96,17,1708,459.0,633,312,0,1,0,0,0,64000
1.6865,-122.62,38.95,19,2230,538.0,832,359,0,1,0,0,0,58800
2.3179,-122.62,38.94,14,1731,400.0,638,282,0,1,0,0,0,57500
4.3897,-122.61,38.93,14,231,36.0,108,31,0,1,0,0,0,71300
1.4767,-122.6,38.93,16,1657,390.0,572,301,0,1,0,0,0,62000
2.0577,-122.62,38.96,16,1914,446.0,828,332,0,1,0,0,0,69000
2.3083,-122.63,38.96,20,2507,577.0,1072,457,0,1,0,0,0,60200
1.6769,-122.65,38.96,27,2143,580.0,898,367,0,1,0,0,0,63200
1.7273,-122.64,38.96,29,883,187.0,326,136,0,1,0,0,0,58200
1.2029,-122.64,38.95,28,1503,370.0,522,268,0,1,0,0,0,68900
1.7083,-122.63,38.95,11,686,127.0,246,86,0,1,0,0,0,77300
1.7566,-122.63,38.94,25,661,144.0,192,93,0,1,0,0,0,49000
1.125,-122.63,38.94,18,3844,969.0,1832,845,0,1,0,0,0,81800
1.5455,-122.62,38.94,13,524,129.0,215,90,0,1,0,0,0,55000
3.2375,-122.7,38.97,17,2554,540.0,723,319,0,1,0,0,0,114200
3.4187,-122.75,39.01,17,4162,967.0,889,414,0,1,0,0,0,200500
1.8833,-122.79,39.02,23,642,203.0,265,84,0,1,0,0,0,96900
3.0466,-122.78,38.97,11,5175,971.0,2144,792,0,1,0,0,0,97300
3.125,-122.69,38.94,9,1245,234.0,517,187,0,1,0,0,0,93400
1.375,-122.71,38.91,20,41,18.0,94,10,0,1,0,0,0,55000
2.5326,-122.86,39.05,20,1592,327.0,647,253,0,1,0,0,0,136800
1.8704,-122.85,39.0,20,1580,318.0,753,252,0,1,0,0,0,88500
1.6833,-122.83,38.99,15,289,49.0,191,54,0,1,0,0,0,113900
1.6164,-122.83,38.98,17,1383,347.0,719,296,0,1,0,0,0,77800
1.7196,-122.84,38.98,21,939,176.0,556,178,0,1,0,0,0,75000
2.9934,-122.92,38.97,20,2067,384.0,904,333,1,0,0,0,0,134200
2.7188,-122.89,38.93,20,1214,247.0,504,223,1,0,0,0,0,105700
1.8692,-122.83,38.96,15,1318,296.0,567,276,0,1,0,0,0,93800
4.0119,-122.77,38.92,26,712,140.0,293,100,0,1,0,0,0,119400
3.4514,-122.83,38.89,11,640,134.0,268,90,1,0,0,0,0,100000
3.3531,-122.74,38.83,12,4515,909.0,1554,528,1,0,0,0,0,90800
2.1964,-122.48,38.9,10,304,63.0,161,61,0,1,0,0,0,112500
2.1953,-122.59,38.92,15,1410,329.0,599,273,0,1,0,0,0,75000
2.9583,-122.6,38.9,23,292,56.0,92,41,0,1,0,0,0,91700
1.8417,-122.62,38.92,13,520,115.0,249,109,0,1,0,0,0,84700
4.125,-122.65,38.92,30,70,38.0,20,13,0,1,0,0,0,112500
1.5739,-122.64,38.87,16,1177,240.0,519,199,0,1,0,0,0,73500
2.5625,-122.5,38.82,12,2394,443.0,877,341,0,1,0,0,0,109200
4.0435,-122.51,38.76,9,2589,482.0,1050,374,0,1,0,0,0,132600
3.8831,-122.55,38.81,7,3639,637.0,1027,421,0,1,0,0,0,132100
3.375,-122.59,38.78,15,764,145.0,366,143,0,1,0,0,0,103100
3.4375,-122.66,38.81,22,852,176.0,461,142,0,1,0,0,0,83300
2.3125,-122.68,38.76,29,994,226.0,302,117,0,1,0,0,0,67900
2.1474,-122.62,38.73,21,1425,323.0,727,287,0,1,0,0,0,85300
2.625,-122.64,38.71,20,531,126.0,231,96,0,1,0,0,0,89600
0.536,-122.52,38.7,26,102,17.0,43,13,0,1,0,0,0,87500
2.7188,-121.11,41.07,26,1707,308.0,761,250,0,1,0,0,0,48100
2.5,-120.96,41.12,29,779,136.0,364,123,0,1,0,0,0,59200
3.6641,-121.07,40.85,17,976,202.0,511,175,0,1,0,0,0,80800
1.6833,-120.38,40.98,27,777,185.0,318,115,0,1,0,0,0,40000
3.625,-120.35,40.63,33,240,49.0,63,22,0,1,0,0,0,200000
1.7214,-120.77,40.65,11,2635,667.0,280,132,0,1,0,0,0,118300
3.3036,-121.02,40.51,17,890,167.0,406,154,0,1,0,0,0,78300
2.5,-120.96,40.28,19,683,139.0,302,111,0,1,0,0,0,64100
2.1833,-121.03,40.35,52,5486,1044.0,1977,754,0,1,0,0,0,49500
2.6902,-120.57,40.43,15,2045,461.0,1121,402,0,1,0,0,0,71500
2.5074,-120.66,40.42,35,1450,325.0,717,297,0,1,0,0,0,66400
2.1875,-120.65,40.42,39,3240,652.0,1467,621,0,1,0,0,0,64300
